2004/12/25 10:56:14.675 4831	666	456.914	109.659	91.383	82.244	82.244	82.244	82.244	1370.741	1370.741	228.457
2004/12/25 10:56:28.254 4831	666	457.916	109.900	91.583	82.425	82.425	82.425	82.425	1373.747	1373.747	228.958
2004/12/25 10:56:41.833 4831	666	458.918	110.140	91.784	82.605	82.605	82.605	82.605	1376.754	1376.754	229.459
2004/12/25 10:56:55.412 4831	666	459.920	110.381	91.984	82.786	82.786	82.786	82.786	1379.760	1379.760	229.960
2004/12/25 10:57:08.991 4831	666	460.922	110.621	92.184	82.966	82.966	82.966	82.966	1382.766	1382.766	230.461
2004/12/25 10:57:22.570 4831	666	461.924	110.862	92.385	83.146	83.146	83.146	83.146	1385.772	1385.772	230.962
2004/12/25 10:57:36.149 4831	666	462.926	111.102	92.585	83.327	83.327	83.327	83.327	1388.778	1388.778	231.463
2004/12/25 10:57:49.728 4831	666	463.928	111.343	92.786	83.507	83.507	83.507	83.507	1391.784	1391.784	231.964
2004/12/25 10:58:03.307 4831	666	464.930	111.583	92.986	83.687	83.687	83.687	83.687	1394.790	1394.790	232.465
2004/12/25 10:58:16.886 4831	666	465.932	111.824	93.186	83.868	83.868	83.868	83.868	1397.796	1397.796	232.966
2004/12/25 10:58:30.465 4831	666	466.934	112.064	93.387	84.048	84.048	84.048	84.048	1400.802	1400.802	233.467
2004/12/25 10:58:44.044 4831	666	467.936	112.305	93.587	84.228	84.228	84.228	84.228	1403.808	1403.808	233.968
2004/12/25 10:58:57.623 4831	666	468.938	112.545	93.788	84.409	84.409	84.409	84.409	1406.814	1406.814	234.469
2004/12/25 10:59:11.202 4831	666	469.940	112.786	93.988	84.589	84.589	84.589	84.589	1409.820	1409.820	234.970
2004/12/25 10:59:24.781 4831	666	470.942	113.026	94.188	84.770	84.770	84.770	84.770	1412.826	1412.826	235.471
2004/12/25 10:59:38.360 4831	666	471.944	113.267	94.389	84.950	84.950	84.950	84.950	1415.832	1415.832	235.972
2004/12/25 10:59:51.939 4831	666	472.946	113.507	94.589	85.130	85.130	85.130	85.130	1418.838	1418.838	236.473
2004/12/25 11:00:05.518 4831	666	473.948	113.747	94.790	85.311	85.311	85.311	85.311	1421.844	1421.844	236.974
2004/12/25 11:00:19.097 4831	666	474.950	113.988	94.990	85.491	85.491	85.491	85.491	1424.850	1424.850	237.475
2004/12/25 11:00:32.676 4831	666	475.952	114.228	95.190	85.671	85.671	85.671	85.671	1427.856	1427.856	237.976
2004/12/25 11:00:46.255 4831	666	476.954	114.469	95.391	85.852	85.852	85.852	85.852	1430.862	1430.862	238.477
2004/12/25 11:00:59.834 4831	666	477.956	114.709	95.591	86.032	86.032	86.032	86.032	1433.868	1433.868	238.978
2004/12/25 11:01:13.413 4831	666	478.958	114.950	95.792	86.212	86.212	86.212	86.212	1436.874	1436.874	239.479
2004/12/25 11:01:26.992 4831	666	479.960	115.190	95.992	86.393	86.393	86.393	86.393	1439.880	1439.880	239.980
2004/12/25 11:01:40.571 4831	666	480.962	115.431	96.192	86.573	86.573	86.573	86.573	1442.886	1442.886	240.481
2004/12/25 11:01:54.150 4831	666	481.964	115.671	96.393	86.754	86.754	86.754	86.754	1445.892	1445.892	240.982
2004/12/25 11:02:07.729 4831	666	482.966	115.912	96.593	86.934	86.934	86.934	86.934	1448.898	1448.898	241.483
2004/12/25 11:02:21.308 4831	666	483.968	116.152	96.794	87.114	87.114	87.114	87.114	1451.904	1451.904	241.984
2004/12/25 11:02:34.887 4831	666	484.970	116.393	96.994	87.295	87.295	87.295	87.295	1454.910	1454.910	242.485
2004/12/25 11:02:48.466 4831	666	485.972	116.633	97.194	87.475	87.475	87.475	87.475	1457.916	1457.916	242.986
2004/12/25 11:03:02.045 4831	666	486.974	116.874	97.395	87.655	87.655	87.655	87.655	1460.922	1460.922	243.487
2004/12/25 11:03:15.624 4831	666	487.976	117.114	97.595	87.836	87.836	87.836	87.836	1463.928	1463.928	243.988
2004/12/25 11:03:29.203 4831	666	488.978	117.355	97.796	88.016	88.016	88.016	88.016	1466.934	1466.934	244.489
2004/12/25 11:03:42.782 4831	666	489.980	117.595	97.996	88.196	88.196	88.196	88.196	1469.940	1469.940	244.990
2004/12/25 11:03:56.361 4831	666	490.982	117.836	98.196	88.377	88.377	88.377	88.377	1472.946	1472.946	245.491
2004/12/25 11:04:09.940 4831	666	491.984	118.076	98.397	88.557	88.557	88.557	88.557	1475.952	1475.952	245.992
2004/12/25 11:04:23.519 4831	666	492.986	118.317	98.597	88.737	88.737	88.737	88.737	1478.958	1478.958	246.493
2004/12/25 11:04:37.098 4831	666	493.988	118.557	98.798	88.918	88.918	88.918	88.918	1481.964	1481.964	246.994
2004/12/25 11:04:50.677 4831	666	494.990	118.798	98.998	89.098	89.098	89.098	89.098	1484.970	1484.970	247.495
2004/12/25 11:05:04.256 4831	666	495.992	119.038	99.198	89.279	89.279	89.279	89.279	1487.976	1487.976	247.996
2004/12/25 11:05:17.835 4831	666	496.994	119.279	99.399	89.459	89.459	89.459	89.459	1490.982	1490.982	248.497
2004/12/25 11:05:31.414 4831	666	497.996	119.519	99.599	89.639	89.639	89.639	89.639	1493.988	1493.988	248.998
2004/12/25 11:05:44.993 4831	666	498.998	119.760	99.800	89.820	89.820	89.820	89.820	1496.994	1496.994	249.499
2004/12/25 11:05:58.572 4831	666	500.000	120.000	100.000	90.000	90.000	90.000	90.000	1500.000	1500.000	250.000
